S1-Left,S2-Left,S3-Left,S4-Left,S5-Left,S6-Left,S7-Left,S8-Left,S9-Left,S10-Left,S11-Left,S12-Left,S13-Left,S14-Left,S15-Left,S16-Left,S17-Left,S1-Right,S2-Right,S3-Right,S4-Right,S5-Right,S6-Right,S7-Right,S8-Right,S9-Right,S10-Right,S11-Right,S12-Right,S13-Right,S14-Right,S15-Right,S16-Right,S17-Right
1.63109835673433,1.7415803245758,-0.460416210889966,0.914693144866697,1.30423828688429,12.8628197818876,1.48881184855818,2.85975151195701,7.25772795750138,8.67079165231095,-0.370510556303615,-6.04117961151456,12.7992511327769,0.281964160430189,10.0923558840271,-1.50587028566879,-5.60207371544973,3.2623518420783,2.0375300094895,-7.36031620886812,-2.38726323288855,-1.2675006254392,3.21575115914059,8.10832996683511,-1.95281959817209,4.1808675874549,6.59095867889446,2.51038833578579,-7.73065778716656,10.9502622664685,2.61605894295422,14.3715138671009,3.48605688669389,-3.04894512430647
3.92844798409788,4.69310318970214,1.71319521801268,2.00354999160831,2.05142136969854,15.0986177526296,4.76634934079079,5.46092259911204,9.85572028869811,10.9084793135921,1.52831928979368,-2.83773039886113,15.1959096023958,1.65794918594215,12.1556453353105,0.810760142592264,-3.90061418364338,5.65114085982909,5.08782875752292,-5.20683696655979,-0.474788576900284,-0.239037563556697,5.93027096124895,11.0901154135585,0.564273367432745,6.78592843540387,8.96297458746902,4.31994080926201,-5.16236102151773,13.3335120833022,4.23249323512982,16.8556874179592,5.5688289496319,-0.854226125344585
6.12135757746997,7.09184814568174,3.31198939137387,2.89410155911255,1.7513817818178,17.0458260185419,7.37602487110391,7.64998929424316,11.9025021890283,12.2625513021209,3.81190771550641,0.0237592888384879,17.2214513090079,2.66481701675493,13.8760301411914,2.42561258966492,-2.57605192432478,8.18273876840563,7.44665696807087,-3.41860833191619,1.08551040658521,-0.111753192317849,8.35432305990659,13.440901598026,3.00184272047974,9.11414065626541,10.3910854222539,6.58188888433378,-2.99745057524071,15.6471017770968,5.25828153193608,19.1787744095783,7.17474830561263,1.03104309146826
7.41813678087846,8.49111219736203,4.05864701611443,2.29840895609896,0.511643754767903,18.3983065537738,8.32478299599193,8.94562696025766,12.8796549904093,12.4445929514049,5.1495844624717,1.63322111415163,18.8370884148578,3.20757994270023,14.7720594697728,3.21144462621151,-2.1562060912481,9.74696891404888,8.76106336905606,-2.51287440211568,1.15299883645851,-0.838667350644881,9.96605166562064,14.4465831867096,4.47354344606826,10.5534885969282,10.4769469814886,7.80907660985504,-2.46993538954503,17.4940611417363,5.62036147827743,20.613636588546,7.956482677827,1.99330826460524
8.24170796104926,9.64081969622912,4.51774668983005,1.33267871303939,-0.695678992252786,19.6538056434368,8.73948817160328,9.55110255779184,13.7946936485398,12.6391651305539,5.93030876415585,2.58279302798297,20.1848791501851,3.90246197729018,15.5630043195333,4.58838640141883,-2.39138671175714,10.458262711804,9.9459373546655,-2.08473485528738,0.493937380918466,-1.58657252584896,11.3596370947026,14.7665628080585,5.0942408783495,11.8228055791419,10.5281950427316,8.49445647426534,-3.03267945835811,18.9529626574641,5.92878925208383,21.7330544563739,8.98531805974873,2.25869246236791
9.45645228482105,11.3445954811974,5.21368788893512,1.18851712484988,-1.20234604507491,20.957121353686,9.39876261653492,10.1049886722011,15.1066013200585,13.3810084083723,7.24883089865673,3.07878775117835,21.197573659384,5.30566646148311,16.7262024759885,6.77248644740042,-2.60876553074792,11.2764810743159,11.7439044026899,-1.48051533729176,0.0708501050564066,-1.7369045552956,12.8129566253403,15.3658344192865,5.5419234571488,13.1885008176986,11.4503328818494,10.1354619159374,-3.92332439430501,20.0805910709082,7.09785686516542,23.1441799879014,10.6363065589734,2.59675986086809
11.1576610882321,13.4581962488591,6.2856983743793,1.64773527599212,-1.02084745914209,22.2840965872475,10.3482736765103,11.3063559586631,16.7990869404397,14.8221652049876,8.8860847608406,3.15879140911736,22.1323296291009,7.2879556136042,18.294252438621,8.97725652377708,-2.54457333178519,12.5566353795604,13.9225547499059,-0.452380798959165,0.0312540856085602,-1.32823342170779,14.2134704144317,16.4875875624317,6.38314750291003,14.8567692656826,13.1474313080662,12.3595848009382,-4.7419078165337,20.910644320464,8.97847709670385,24.7108851743143,12.3891808100943,3.4083939169792
13.1086974148408,15.3663768081984,7.62714712382776,2.49618676992712,-0.609693252561488,23.783453845613,12.0229123416142,13.0918581566456,18.6026339867747,16.4181234410591,10.7565174526937,3.34811693426192,23.2033888600717,9.2848610214356,20.1330973921696,10.7044973741473,-2.04976279300069,14.230275723301,15.8631613015063,1.01326610620105,0.55803809766919,-0.791518260429304,15.7212683131866,18.1380416336264,8.01147552272545,16.8053068244192,14.939560546724,14.6862627034199,-4.95737966872718,21.9594165818237,10.8650548322051,26.3486291138328,13.8647789090271,4.67213886242539
15.3287350460567,16.8195692302345,9.02961805473901,3.45570224415746,-0.143990503487323,25.3489230357812,14.1212209718749,14.8169784403832,20.0599658708986,17.6018263051151,12.5890670980928,4.10178817594085,24.4766297527237,10.8961306127949,21.988233080854,11.8945579591692,-1.12466025413551,16.2029358565193,17.3665098671885,2.73831689841827,1.37390764175816,-0.318292052923316,17.2575703828268,20.0129146222569,9.88483058283906,18.5955904171704,16.2705162451163,16.6241727556584,-4.60750338776591,23.4950398166294,12.310563721008,28.0947586468776,14.9385826801952,6.22109924667186
17.5510217067242,17.9549831304722,10.38209398732,4.31403624265012,0.309950793958093,26.7642740043386,16.2832571856888,16.1769445757092,21.0109703332509,18.2146050013392,14.0001233316495,5.41951077632461,25.8595603976522,11.8471228687634,23.6080437617725,12.8854885955171,-0.0385082379450764,18.2947293308416,18.3953108630706,4.30133374043623,2.05953968547366,0.0860805439855879,18.5438181260721,21.7813576479239,11.5315386093385,19.8662805355504,16.9767567810057,17.9292803598189,-3.94051053678977,25.3218337394585,13.0746862250325,29.6831323672506,15.862828871501,7.79094683666356
